Apparel,relevancerank:salesrank:price:-price:reviewrank_authority:-launch-date:-pct-off
Appliances,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority:-launch-date:-pct-off
Automotive,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority:-launch-date:-pct-off
Baby,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority
Beauty,relevancerank:salesrank:price:-price:reviewrank
Books,salesrank:pricerank:inverse-pricerank:daterank:titlerank:-titlerank:price:-price:-publication_date:-unit-sales
Electronics,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date:releasedate:-releasedate
Grocery,relevancerank:salesrank:price:-price:reviewrank
HealthPersonalCare,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date:releasedate:-releasedate
Home,relevancerank:salesrank:reviewrank_authority:reviewrank:price:-price
HomeImprovement,relevancerank:salesrank:reviewrank_authority:reviewrank:price:-price
Jewelry,relevancerank:salesrank:reviewrank:price:-price
KindleStore,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority:daterank
Music,salesrank:pricerank:price:-price:-pricerank:titlerank:-titlerank:orig-rel-date:releasedate:-orig-rel-date:-releasedate
MusicalInstruments,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority:date-desc-rank
OfficeProducts,relevancerank:salesrank:price:-price:reviewrank
PetSupplies,relevancerank:salesrank:-launch-date:-pct-off:price:-price:reviewrank:reviewrank_authority
Photo,relevancerank:salesrank:-launch-date:-pct-off:price:-price:reviewrank:reviewrank_authority
Shoes,relevancerank:salesrank:price:-price:reviewrank:reviewrank_authority:-launch-date
Software,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date:releasedate:-releasedate
SportingGoods,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date
Toys,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date:releasedate:-releasedate
Video,salesrank:pricerank:price:-pricerank:-price:titlerank:-titlerank:orig-rel-date:releasedate:-orig-rel-date:-releasedate
VideoGames,salesrank:price:-price:titlerank:-titlerank:release-date:-release-date:releasedate:-releasedate
Watches,salesrank:price:-price:titlerank:-titlerank
